dates,ID,content,rt,like
2022-09-12,John Legere@JohnLegere,"It looks like Ukraine is finally starts to pull ahead of the Russian forces. Hoping for their people’s safety as they continue to fight. 

https://bbc.com/news/world-europe-62874557…",6,129
2022-09-13,John Legere@JohnLegere,"Up-Up-Down-Down-Left-Right-Left-Right-B-A
Happy National Video Game Day! #nationalvideogameday",11,232
2022-09-19,John Legere@JohnLegere,"How it started: “T-Mobile, once ridiculed (and still loathed) by the Big Two, for its over-the-top former CEO, John Legere, and its garish (yet effective) pink branding.” (1/2)",8,91
2022-09-19,John Legere@JohnLegere,Want to decrease your digital footprint? Google can make that happen by removing your personal information from the internet.,14,39
2022-09-20,John Legere@JohnLegere,Queen Elizabeth II was laid to rest this morning with plenty of pomp. The funeral brought leaders and important figures from around the world to London. Did you watch?,3,60
2022-09-20,John Legere@JohnLegere,#CoffeeTime in #NYC with #Skyline and #RoofTopGarden …. But most of all #CoffeeCoffeeCoffee ..( and @jimcramer and @CNBC ),2,47
2022-09-20,John Legere@JohnLegere,"First the hurricane in Puerto Rico and now an earthquake in Mexico. Hope everyone is safe!

https://cnn.com/2022/09/19/americas/tsunami-warning-follows-major-quake-in-mexico-intl-latam/index.html…",6,47
2022-09-20,John Legere@JohnLegere,"Thank you, @PattersonAdvice, for this incredible retrospective of my time at @TMobile, the unbelievable advances we made to the world of wireless, but most importantly, the team who became the world's biggest and best wireless company and only #uncarrier.",9,46
2022-09-20,John Legere@JohnLegere,As if teachers didn’t have it hard enough. Now these hoops to jump through just to have books in their classrooms?,9,54
2022-09-20,John Legere@JohnLegere,Looking to listen to your favorite book? There's another new place you can buy them: Spotify! What book do you want to listen to?,3,17
2022-09-21,John Legere@JohnLegere,"Serving as CEO for @TMobile, alongside every single member of my team, changed my life in ways I never thought possible. Because of you, I forever bleed magenta. Memories of starting as T-Mobile CEO 10 Years ago! #10thAnniversary",27,366
2022-09-21,John Legere@JohnLegere,"Join me for Lunch Box Thoughts with John for a conversation about Current Events. Be ready to chat, discuss, and listen! Tune in on Twitter Spaces at 12PM ET.",4,16
2022-09-21,John Legere@JohnLegere,New happy and colorful art for my front hall in Florida….great way to welcome people (let’s hope the storm leaves it alone ) #HappyArt #ColorfulArt,1,142
2022-09-28,John Legere@JohnLegere,"Join me for Lunch Box Thoughts with John for a conversation about Current Events. Be ready to chat, discuss, and listen! Tune in on Twitter Spaces today at 4PM ET. See you there! #LBTwithJohn",3,21
2022-09-28,John Legere@JohnLegere,Set a reminder for my upcoming Space!,3,14
2022-09-28,John Legere@JohnLegere,"Students and faculty alike are in an uproar over the new policies coming to college campuses, barring staff from advising students on where they can get safe access to birth control and abortions. What are your thoughts?",5,29
2022-09-28,John Legere@JohnLegere,We will be getting a closer look at what Elon Musk envisions for Tesla’s autonomous vehicles at Tesla’s AI Day event. Tuning in?,5,25
2022-09-28,John Legere@JohnLegere,A possible new update to Instagram could allow you to post text updates for your followers.,2,18
2022-09-29,John Legere@JohnLegere,"The famed rapper behind “Gangster’s Paradise,” Coolio, passed away yesterday at age 59. My heart goes out to his loved ones. 
https://cnn.com/2022/09/28/entertainment/coolio-obit/index.html…",9,86
2022-09-29,John Legere@JohnLegere,Why would a book like “Girls Who Code” be banned from school libraries? That’s what some parents are asking in Pennsylvania. Has book banning gone too far?,13,63
2022-09-29,John Legere@JohnLegere,We might be getting more affordable care for rabies thanks to a very rabid fox. What do you think about treatments like this being more accessible?,5,33
2022-09-29,John Legere@JohnLegere,It’s #NationalCoffeeDay! Hope you had a good cup of joe today.  Drop your coffee order for tomorrow in the comments below!,16,215
2022-09-29,John Legere@JohnLegere,"Yes you did see it correctly in the background… I do in fact have a #MinionToaster .. what more could I need now, I have it all",5,70
2022-09-30,John Legere@JohnLegere,Big news for everyone’s favorite mystery gang: Velma has officially come out in their latest animated movie!,4,44
2022-10-06,John Legere@JohnLegere,"Punishing workers for not working when the building is on FIRE?! What’s the world coming to? 
https://cnn.com/2022/10/05/tech/amazon-suspensions-staten-island-fire/index.html…",17,65
2022-10-06,John Legere@JohnLegere,"Among all of the devastation that Florida is experiencing, a community like Babcock Ranch is certainly causing conversation. What do you think? 
https://npr.org/2022/10/05/1126900340/florida-community-designed-weather-hurricane-ian-babcock-ranch-solar…",5,34
2022-10-06,John Legere@JohnLegere,"President Biden made a huge, unexpected announcement yesterday. Those who are in jail for minor federal marijuana charges will now be pardoned. What do you think of this move? 
https://cnn.com/2022/10/06/politics/marijuana-decriminalization-white-house-joe-biden/index.html…",20,250
2022-10-07,John Legere@JohnLegere,"Good news from the job report this morning. The unemployment rate continues to fall and salaries are on the rise, hopefully promising a strong economy. 
https://cnbc.com/2022/10/07/jobs-report-september-2022.html…",6,44
2022-10-07,John Legere@JohnLegere,"Friday is here, so how about this photo for  #FBF (yes that’s me doing the dishes )…Also you know the deal - let me know how you’re feeling today  with an emoji! #FridayFeeling",1,47
2022-10-07,John Legere@JohnLegere,"We’re nearing the end of one of the most exciting weeks of the year, FAT BEAR WEEK! Be sure to vote for your favorite bulky bear at http://explore.org!",5,30
2022-10-07,John Legere@JohnLegere,"There has been a lot of talk about new tech lately, especially about the advancement of robotics. What do you think about having more human-like robots running around?",6,34
2022-10-08,John Legere@JohnLegere,First day needing to wear a coat when going outside so I decided to add sunny blue skies to picture #coldday #coatweather #cutandpasteweather,,51
2022-10-08,John Legere@JohnLegere,These are some interesting everyday hacks! Would these help you?,3,16
2022-10-08,John Legere@JohnLegere,It is chilly here in New York this weekend and it turns out…it’s also National Chili Month #nationalchilimonth What’s your favorite stew or soup to keep you warm in the cooler months?,10,138
2022-10-08,John Legere@JohnLegere,Bond…James Bond turned 60 this week! What is your favorite Bond movie?,8,36
2022-10-08,John Legere@JohnLegere,"“Sunday is the core of our civilization, dedicated to thought and reverence.” ~ Ralph Waldo Emerson",5,62
2022-10-09,John Legere@JohnLegere,Check out these beautiful photos of Europa captured by @NASA!,3,29
