dates,ID,content,rt,like
2023-04-15,Elon Musk@elonmusk,I will do a Starship Spaces at 6pm CT tomorrow for subscribers only,6.4K,80K
2023-04-16,Elon Musk@elonmusk,,9.1K,110K
2023-04-17,Elon Musk@elonmusk,Also the plot of Deus Ex,49K,430K
2023-04-17,Elon Musk@elonmusk,Yay! Nice work Dragon Team!,4.7K,64K
2023-04-17,Elon Musk@elonmusk,Launch attempt tomorrow,54K,766K
2023-04-18,Elon Musk@elonmusk,Starship launch attempt in ~7 hours,17K,229K
2023-04-18,Elon Musk@elonmusk,"Cryogenic propellant load of Starship is underway, liftoff in T minus 1 hour",14K,178K
2023-04-20,Elon Musk@elonmusk,"Mini Starship with flame!
https://shop.spacex.com/collections/featured-products/products/starship-torch…",8.3K,83K
2023-04-20,Elon Musk@elonmusk,"Canadian Broadcasting Corp said they’re “less than 70% government-funded”, so we corrected the label",83K,601K
2023-04-20,Elon Musk@elonmusk,Fun times ,14K,202K
2023-04-24,Elon Musk@elonmusk,All systems currently green for launch,16K,157K
2023-04-25,Elon Musk@elonmusk,Starship on track to launch in ~37 mins,13K,154K
2023-04-25,Elon Musk@elonmusk,10 minutes to launch,9K,85K
2023-04-25,Elon Musk@elonmusk,Or maybe just X,6.5K,66K
2023-04-25,Elon Musk@elonmusk,"Censor not, lest ye be censored",18K,169K
2023-04-27,Elon Musk@elonmusk,The collective mind that is this platform needs more signal & less noise,11K,102K
2023-04-27,Elon Musk@elonmusk,"Sometimes, when you learn about something, you think you have it",10K,105K
2023-04-28,Elon Musk@elonmusk,Verified accounts are now prioritized,26K,289K
2023-04-28,Elon Musk@elonmusk,"Met with @SenSchumer and many members of Congress about artificial intelligence regulation today.

That which affects safety of the public has, over time, become regulated to ensure that companies do not cut corners. 

AI has great power to do good and evil. Better the former.",11K,95K
2023-04-28,Elon Musk@elonmusk,The data with which the Federal Reserve is making decisions has too much latency,12K,133K
2023-04-29,Elon Musk@elonmusk,"Content creators can now enable subscriptions to their text, pics & video worldwide on this platform!",6.6K,42K
2023-04-29,Elon Musk@elonmusk,On @billmaher show tonight,5.8K,74K
2023-04-29,Elon Musk@elonmusk,"About to do Falcon Heavy risk review. I love that rocket, but it’s scary. So many state changes post liftoff.",6.1K,92K
2023-04-29,Elon Musk@elonmusk,I propose the lmfao test for AI,7.2K,92K
2023-04-30,Elon Musk@elonmusk,"Support content creators around the world in near & far away places!

For many this represents a vital source of income & enables them to put more time into creating great content for you.",3.9K,28K
2023-05-09,Elon Musk@elonmusk,"Major software upgrades underway across the board. 

Encrypted DMs & other DM upgrades rolling out this week.",4.3K,32K
2023-05-09,Elon Musk@elonmusk,"Rolling out next month, this platform will allow media publishers to charge users on a per article basis with one click.

This enables users who would not sign up for a monthly subscription to pay a higher per article price for when they want to read an occasional article.…",16K,128K
2023-05-09,Elon Musk@elonmusk,Home,20K,344K
2023-05-09,Elon Musk@elonmusk,WhatsApp cannot be trusted,49K,265K
2023-05-09,Elon Musk@elonmusk,Massive public manipulation,10K,51K
2023-05-09,Elon Musk@elonmusk,"Trust nothing, not even nothing",60K,352K
2023-05-10,Elon Musk@elonmusk,Yup,3.7K,41K
2023-05-10,Elon Musk@elonmusk,"On this platform, unlike the one-way street of broadcast, people are able to interact, critique and refute whatever is said. 

And, of course, anything misleading will get @CommunityNotes. 

I also want to be clear that we have not signed a deal of any kind whatsoever. Tucker is…",40K,292K
2023-05-18,Elon Musk@elonmusk,"With latest version of app, you can DM reply to any message in the thread (not just most recent) and use any emoji reaction. 

Release of encrypted DMs V1.0 should happen tomorrow. This will grow in sophistication rapidly. The acid test is that I could not see your DMs even if…",28K,172K
2023-05-18,Elon Musk@elonmusk,Congratulations Tesla Texas Team!!,4.6K,60K
2023-05-18,Elon Musk@elonmusk,"Also, which kind of bat – fruit eating bat or insect eating bat ?",13K,171K
2023-05-18,Elon Musk@elonmusk,Was the Internet Archive manipulated for nepotistic reasons?,2K,11K
2023-05-19,Elon Musk@elonmusk,Happens a lot,31K,357K
2023-05-19,Elon Musk@elonmusk,Walter is incredibly thorough in his research. Highly recommend his other books!,2.9K,28K
2023-05-19,Elon Musk@elonmusk,I hope this platform increasingly brings you joy & elucidation,19K,215K
2023-05-19,Elon Musk@elonmusk,,13K,68K
2023-05-20,Elon Musk@elonmusk,AI ,18K,194K
2023-06-02,Elon Musk@elonmusk,I have spaceships,31K,364K
2023-06-02,Elon Musk@elonmusk,One hell of a plasma beam!,20K,238K
2023-06-02,Elon Musk@elonmusk,Great statement by @votetimscott!,18K,125K
2023-06-02,Elon Musk@elonmusk,Every parent should watch this,145K,498K
2023-06-03,Elon Musk@elonmusk,Insane,30K,158K
2023-06-03,Elon Musk@elonmusk,X,15K,141K
2023-06-03,Elon Musk@elonmusk,Let that sink in,19K,191K
2023-06-04,Elon Musk@elonmusk,From SJM,12K,123K
2023-06-04,Elon Musk@elonmusk,Congrats Tesla Plaid racing team!,6K,65K
2023-06-05,Elon Musk@elonmusk,Hosting @RobertKennedyJr’s upcoming Space,13K,76K
2023-06-05,Elon Musk@elonmusk,An example of great interaction between brands  @McDonalds @AXE,9.3K,115K
2023-06-05,Elon Musk@elonmusk,On now,6.2K,54K
