Unnamed: 0,Date,name,Open,High,Low,Close,AdjClose,Volume,adjClose_diff,content,rt,like,word,topic
476,1460,2022-09-10,@JohnLegere,147.149994,147.320007,142.429993,145.699997,144.491074,5585400.0,0.3272560000000055,We may be seeing some extra air traffic in New York City soon. What do you think of United Airlines' move?,9,40,"['we', 'extra', 'air', 'traffic', 'new', 'york', 'city', 'what', 'united', 'airlines', 'move']",social
477,1461,2022-09-10,@JohnLegere,147.149994,147.320007,142.429993,145.699997,144.491074,5585400.0,0.3272560000000055,It’s back to school for Uvalde students. Hoping they continue to find ways to comfort all those affected.,15,116,"['it', 'back', 'school', 'uvalde', 'students', 'hoping', 'continue', 'find', 'ways', 'comfort', 'affected']",social
478,1464,2022-09-12,@JohnLegere,146.660004,146.979996,143.410004,145.149994,143.945633,4513100.0,-0.545441000000011,There were so many trailers and announcements at Disney’s D23 conference this weekend! What are you excited to see?,1,18,"['there', 'trailers', 'announcements', 'disney', 'd23', 'conference', 'weekend', 'what', 'excited']",company
479,1465,2022-09-12,@JohnLegere,146.660004,146.979996,143.410004,145.149994,143.945633,4513100.0,-0.545441000000011,"It’s TV’s biggest night tonight! Who’s going to win? 

https://cnn.com/2022/09/11/entertainment/emmys-2022-preview/index.html…",0,14,"['it', 'tv', 'biggest', 'night', 'tonight', 'who', 'win', 'https', '//cnn.com/2022/09/11/entertainment/emmys-2022-preview/index.html…']",business
480,1466,2022-09-12,@JohnLegere,146.660004,146.979996,143.410004,145.149994,143.945633,4513100.0,-0.545441000000011,Someone sent me this flashback that they saw in a T-Mobile store today… this is truer than ever…(and you never know who you are setting an example for) #CustomersRule #ALLCuatomers,4,88,"['someone', 'flashback', 't-mobile', 'store', 'today…', 'truer', 'ever…', 'setting', 'customersrule', 'allcuatomers']",company
481,1467,2022-09-12,@JohnLegere,146.660004,146.979996,143.410004,145.149994,143.945633,4513100.0,-0.545441000000011,"It looks like Ukraine is finally starts to pull ahead of the Russian forces. Hoping for their people’s safety as they continue to fight. 

https://bbc.com/news/world-europe-62874557…",6,129,"['it', 'ukraine', 'finally', 'starts', 'pull', 'ahead', 'russian', 'forces', 'hoping', 'safety', 'continue', 'fight', 'https', '//bbc.com/news/world-europe-62874557…']",social
482,1476,2022-09-13,@JohnLegere,142.490005,143.440002,137.479996,137.740005,136.597122,6206700.0,-7.348510999999974,"Up-Up-Down-Down-Left-Right-Left-Right-B-A
Happy National Video Game Day! #nationalvideogameday",11,232,"['up-up-down-down-left-right-left-right-b-a', 'happy', 'national', 'video', 'game', 'day', 'nationalvideogameday']",business
483,1478,2022-09-13,@bchesky,119.699997,123.860001,119.050003,121.540001,121.540001,7126500.0,-3.25,Congrats to the first class of Voyager Scholarship recipients. I’m excited to see the good they can do in communities around the world,75,448,"['congrats', 'class', 'voyager', 'scholarship', 'recipients', 'i', 'excited', 'communities', 'world']",company
484,1512,2022-09-19,@JohnLegere,139.0,140.830002,138.820007,140.710007,139.542496,3709100.0,0.7537230000000079,"How it started: “T-Mobile, once ridiculed (and still loathed) by the Big Two, for its over-the-top former CEO, John Legere, and its garish (yet effective) pink branding.” (1/2)",8,91,"['how', 'started', 't-mobile', 'ridiculed', 'loathed', 'big', 'two', 'over-the-top', 'former', 'ceo', 'john', 'legere', 'garish', 'effective', 'pink', 'branding.', '1/2']",social
485,1513,2022-09-19,@JohnLegere,139.0,140.830002,138.820007,140.710007,139.542496,3709100.0,0.7537230000000079,Want to decrease your digital footprint? Google can make that happen by removing your personal information from the internet.,14,39,"['want', 'decrease', 'digital', 'footprint', 'google', 'make', 'happen', 'removing', 'personal', 'information', 'internet']",business
486,1522,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,Queen Elizabeth II was laid to rest this morning with plenty of pomp. The funeral brought leaders and important figures from around the world to London. Did you watch?,3,60,"['queen', 'elizabeth', 'ii', 'laid', 'rest', 'morning', 'plenty', 'pomp', 'the', 'funeral', 'brought', 'leaders', 'important', 'figures', 'world', 'london', 'did', 'watch']",business
487,1523,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,#CoffeeTime in #NYC with #Skyline and #RoofTopGarden …. But most of all #CoffeeCoffeeCoffee ..( and @jimcramer and @CNBC ),2,47,"['coffeetime', 'nyc', 'skyline', 'rooftopgarden', '…', 'but', 'coffeecoffeecoffee', '..', 'jimcramer', 'cnbc']",environment
488,1524,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,"First the hurricane in Puerto Rico and now an earthquake in Mexico. Hope everyone is safe!

https://cnn.com/2022/09/19/americas/tsunami-warning-follows-major-quake-in-mexico-intl-latam/index.html…",6,47,"['first', 'hurricane', 'puerto', 'rico', 'earthquake', 'mexico', 'hope', 'safe', 'https', '//cnn.com/2022/09/19/americas/tsunami-warning-follows-major-quake-in-mexico-intl-latam/index.html…']",product
489,1525,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,"Thank you, @PattersonAdvice, for this incredible retrospective of my time at @TMobile, the unbelievable advances we made to the world of wireless, but most importantly, the team who became the world's biggest and best wireless company and only #uncarrier.",9,46,"['thank', 'pattersonadvice', 'incredible', 'retrospective', 'time', 'tmobile', 'unbelievable', 'advances', 'made', 'world', 'wireless', 'importantly', 'team', 'world', ""'s"", 'biggest', 'wireless', 'company', 'uncarrier']",social
490,1526,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,As if teachers didn’t have it hard enough. Now these hoops to jump through just to have books in their classrooms?,9,54,"['as', 'teachers', 'hard', 'now', 'hoops', 'jump', 'books', 'classrooms']",product
491,1527,2022-09-20,@JohnLegere,140.75,141.089996,139.300003,139.639999,138.481354,4205200.0,-1.0611419999999896,Looking to listen to your favorite book? There's another new place you can buy them: Spotify! What book do you want to listen to?,3,17,"['looking', 'listen', 'favorite', 'book', 'there', ""'s"", 'place', 'buy', 'spotify', 'what', 'book', 'listen']",social
492,1528,2022-09-20,@LisaSu,76.080002,76.580002,74.730003,75.25,75.25,51129100.0,-1.5199970000000036,Excited to be keynoting @CES 2023 live and in-person.  See you in Las Vegas on January 4! #CES2023,121,853,"['excited', 'keynoting', 'ces', '2023', 'live', 'in-person', 'see', 'las', 'vegas', 'january', '4', 'ces2023']",social
493,1535,2022-09-21,@Carl_C_Icahn,51.360001,51.830002,51.0,51.259998,38.574429,396000.0,-0.0225790000000003,Looking forward to speaking with @nathanvardi during @MarketWatch's “Best New Ideas in Money Festival” today at 3:55pmET. Sign up with code [ICAHN100] at checkout for a complimentary virtual pass. https://on.mktw.net/3BwMmw4 #MWMoneyFestival,8,109,"['looking', 'forward', 'speaking', 'nathanvardi', 'marketwatch', ""'s"", 'best', 'new', 'ideas', 'money', 'festival', 'today', '3:55pmet', 'sign', 'code', 'icahn100', 'checkout', 'complimentary', 'virtual', 'pass', 'https', '//on.mktw.net/3bwmmw4', 'mwmoneyfestival']",business
494,1536,2022-09-21,@JohnLegere,140.289993,140.869995,136.669998,136.770004,135.635178,4542800.0,-2.846176000000014,"Serving as CEO for @TMobile, alongside every single member of my team, changed my life in ways I never thought possible. Because of you, I forever bleed magenta. Memories of starting as T-Mobile CEO 10 Years ago! #10thAnniversary",27,366,"['serving', 'ceo', 'tmobile', 'alongside', 'single', 'member', 'team', 'changed', 'life', 'ways', 'i', 'possible', 'because', 'i', 'forever', 'bleed', 'magenta', 'memories', 'starting', 't-mobile', 'ceo', '10', 'years', 'ago', '10thanniversary']",business
495,1537,2022-09-21,@JohnLegere,140.289993,140.869995,136.669998,136.770004,135.635178,4542800.0,-2.846176000000014,"Join me for Lunch Box Thoughts with John for a conversation about Current Events. Be ready to chat, discuss, and listen! Tune in on Twitter Spaces at 12PM ET.",4,16,"['join', 'lunch', 'box', 'thoughts', 'john', 'conversation', 'current', 'events', 'be', 'ready', 'chat', 'discuss', 'listen', 'tune', 'twitter', 'spaces', '12pm', 'et']",business
496,1538,2022-09-21,@JohnLegere,140.289993,140.869995,136.669998,136.770004,135.635178,4542800.0,-2.846176000000014,New happy and colorful art for my front hall in Florida….great way to welcome people (let’s hope the storm leaves it alone ) #HappyArt #ColorfulArt,1,142,"['new', 'happy', 'colorful', 'art', 'front', 'hall', 'florida….great', 'welcome', 'hope', 'storm', 'leaves', 'happyart', 'colorfulart']",product
497,1562,2022-09-23,@richardbranson,4.85,4.945,4.76,4.87,4.87,6033600.0,-0.0999999999999996,"Universal Music Group has launched Virgin Music Group under the leadership of some brilliant music entrepreneurs. Music has been at the heart of the Virgin Group since the very beginning, so it’s exciting to see this continue: https://virg.in/oVYz",22,216,"['universal', 'music', 'group', 'launched', 'virgin', 'music', 'group', 'leadership', 'brilliant', 'music', 'entrepreneurs', 'music', 'heart', 'virgin', 'group', 'beginning', 'exciting', 'continue', 'https', '//virg.in/ovyz']",business
498,1563,2022-09-25,@elonmusk,283.089996,284.5,272.820007,275.329987,275.329987,63748400.0,-13.260008999999968,"Falcon 9 fairing cam captures 2nd stage plume, booster entry burn & Earth in twilight",7K,84K,"['falcon', '9', 'fairing', 'captures', '2nd', 'stage', 'plume', 'booster', 'entry', 'burn', 'earth', 'twilight']",business
499,1578,2022-09-27,@elonmusk,283.839996,288.670013,277.51001,282.940002,282.940002,61925200.0,6.92999199999997,"My son, Saxon, was amazed that so many paper newspapers are still produced every day. 

He said they probably just search the Internet & print it out. Yup, with rare exception, that is *actually* what they do haha.",7.3K,105K,"['my', 'saxon', 'amazed', 'paper', 'newspapers', 'produced', 'day', 'he', 'probably', 'search', 'internet', 'print', 'yup', 'rare', 'exception', 'haha']",social
500,1579,2022-09-27,@elonmusk,283.839996,288.670013,277.51001,282.940002,282.940002,61925200.0,6.92999199999997,“Burnt Hair” – Scent for Men by Singed,2.2K,41K,"['burnt', 'hair', '–', 'scent', 'men', 'singed']",social
501,1580,2022-09-27,@elonmusk,283.839996,288.670013,277.51001,282.940002,282.940002,61925200.0,6.92999199999997,Make “hair on fire” not just a metaphor,3.7K,49K,"['make', 'hair', 'fire', 'metaphor']",product
502,1581,2022-09-27,@elonmusk,283.839996,288.670013,277.51001,282.940002,282.940002,61925200.0,6.92999199999997,Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable energy,3.8K,41K,"['last', 'coal', 'shipment', 'arrived', 'hawaii', 'time', 'tesla', 'megapack', 'batteries', 'enable', '24/7', 'sustainable', 'energy']",business
503,1585,2022-09-28,@BillGates,236.809998,242.330002,234.729996,241.070007,237.83992,29029700.0,4.597565000000003,"Leaders like @wiiiiza make me optimistic for our future. Earlier this year, I had the opportunity to meet Farwiza and was so impressed by her work protecting the Leuser ecosystem in Indonesia.",313,1.5K,"['leaders', 'wiiiiza', 'make', 'optimistic', 'future', 'earlier', 'year', 'i', 'opportunity', 'meet', 'farwiza', 'impressed', 'work', 'protecting', 'leuser', 'ecosystem', 'indonesia']",business
504,1587,2022-09-28,@JohnLegere,134.460007,136.710007,133.279999,135.520004,134.395538,5573300.0,2.8164359999999817,"Join me for Lunch Box Thoughts with John for a conversation about Current Events. Be ready to chat, discuss, and listen! Tune in on Twitter Spaces today at 4PM ET. See you there! #LBTwithJohn",3,21,"['join', 'lunch', 'box', 'thoughts', 'john', 'conversation', 'current', 'events', 'be', 'ready', 'chat', 'discuss', 'listen', 'tune', 'twitter', 'spaces', 'today', '4pm', 'et', 'see', 'lbtwithjohn']",business
505,1588,2022-09-28,@JohnLegere,134.460007,136.710007,133.279999,135.520004,134.395538,5573300.0,2.8164359999999817,Set a reminder for my upcoming Space!,3,14,"['set', 'reminder', 'upcoming', 'space']",product
506,1589,2022-09-28,@JohnLegere,134.460007,136.710007,133.279999,135.520004,134.395538,5573300.0,2.8164359999999817,"Students and faculty alike are in an uproar over the new policies coming to college campuses, barring staff from advising students on where they can get safe access to birth control and abortions. What are your thoughts?",5,29,"['students', 'faculty', 'alike', 'uproar', 'policies', 'coming', 'college', 'campuses', 'barring', 'staff', 'advising', 'students', 'safe', 'access', 'birth', 'control', 'abortions', 'what', 'thoughts']",company
507,1590,2022-09-28,@JohnLegere,134.460007,136.710007,133.279999,135.520004,134.395538,5573300.0,2.8164359999999817,We will be getting a closer look at what Elon Musk envisions for Tesla’s autonomous vehicles at Tesla’s AI Day event. Tuning in?,5,25,"['we', 'closer', 'elon', 'musk', 'envisions', 'tesla', 'autonomous', 'vehicles', 'tesla', 'ai', 'day', 'event', 'tuning']",business
508,1591,2022-09-28,@JohnLegere,134.460007,136.710007,133.279999,135.520004,134.395538,5573300.0,2.8164359999999817,A possible new update to Instagram could allow you to post text updates for your followers.,2,18,"['a', 'possible', 'update', 'instagram', 'post', 'text', 'updates', 'followers']",business
509,1594,2022-09-28,@elonmusk,283.079987,289.0,277.570007,287.809998,287.809998,54664800.0,4.869996000000015,Starlink Maritime system enables high speed Internet connectivity even in heavy seas & hurricane winds,4.3K,44K,"['starlink', 'maritime', 'system', 'enables', 'high', 'speed', 'internet', 'connectivity', 'heavy', 'hurricane', 'winds']",product
510,1595,2022-09-28,@elonmusk,283.079987,289.0,277.570007,287.809998,287.809998,54664800.0,4.869996000000015,"Note, this event is meant for recruiting AI & robotics engineers, so will be highly technical",4.4K,47K,"['note', 'event', 'meant', 'recruiting', 'ai', 'robotics', 'engineers', 'highly', 'technical']",company
511,1599,2022-09-29,@BillGates,238.889999,239.949997,234.410004,237.5,234.317734,27484200.0,-3.522186000000005,"Very fun to learn more about the new youth world champion of my favorite pastime. Here’s a belated congratulations, Anshul Bhatt!",226,1.7K,"['very', 'fun', 'learn', 'youth', 'world', 'champion', 'favorite', 'pastime', 'here', 'belated', 'congratulations', 'anshul', 'bhatt']",social
512,1601,2022-09-29,@JohnLegere,135.350006,135.369995,132.960007,134.639999,133.522842,5602900.0,-0.8726959999999906,"The famed rapper behind “Gangster’s Paradise,” Coolio, passed away yesterday at age 59. My heart goes out to his loved ones. 
https://cnn.com/2022/09/28/entertainment/coolio-obit/index.html…",9,86,"['the', 'famed', 'rapper', 'gangster', 'paradise', 'coolio', 'passed', 'away', 'yesterday', 'age', '59', 'my', 'heart', 'loved', 'https', '//cnn.com/2022/09/28/entertainment/coolio-obit/index.html…']",social
513,1602,2022-09-29,@JohnLegere,135.350006,135.369995,132.960007,134.639999,133.522842,5602900.0,-0.8726959999999906,Why would a book like “Girls Who Code” be banned from school libraries? That’s what some parents are asking in Pennsylvania. Has book banning gone too far?,13,63,"['why', 'book', 'girls', 'who', 'code', 'banned', 'school', 'libraries', 'that', 'parents', 'pennsylvania', 'has', 'book', 'banning']",company
514,1603,2022-09-29,@JohnLegere,135.350006,135.369995,132.960007,134.639999,133.522842,5602900.0,-0.8726959999999906,We might be getting more affordable care for rabies thanks to a very rabid fox. What do you think about treatments like this being more accessible?,5,33,"['we', 'affordable', 'rabies', 'rabid', 'fox', 'what', 'treatments', 'accessible']",social
515,1604,2022-09-29,@JohnLegere,135.350006,135.369995,132.960007,134.639999,133.522842,5602900.0,-0.8726959999999906,It’s #NationalCoffeeDay! Hope you had a good cup of joe today.  Drop your coffee order for tomorrow in the comments below!,16,215,"['it', 'nationalcoffeeday', 'hope', 'cup', 'joe', 'today', 'drop', 'coffee', 'order', 'tomorrow', 'comments']",emotion
516,1605,2022-09-29,@JohnLegere,135.350006,135.369995,132.960007,134.639999,133.522842,5602900.0,-0.8726959999999906,"Yes you did see it correctly in the background… I do in fact have a #MinionToaster .. what more could I need now, I have it all",5,70,"['yes', 'correctly', 'background…', 'i', 'fact', 'miniontoaster', '..', 'i', 'i']",business
517,1606,2022-09-29,@LisaSu,67.150002,67.199997,62.830002,64.139999,64.139999,102552400.0,-4.220001999999994,"Such a special time visiting our @amd India teams in Delhi, Bangalore, and Hyderabad this week!",87,851,"['such', 'special', 'time', 'visiting', 'amd', 'india', 'teams', 'delhi', 'bangalore', 'hyderabad', 'week']",business
518,1608,2022-09-29,@elonmusk,282.76001,283.649994,265.779999,268.209991,268.209991,77620600.0,-19.600007000000005,"Cybertruck will be waterproof enough to serve briefly as a boat, so it can cross rivers, lakes & even seas that aren’t too choppy",22K,196K,"['cybertruck', 'waterproof', 'serve', 'briefly', 'boat', 'cross', 'rivers', 'lakes', 'choppy']",social
519,1609,2022-09-29,@elonmusk,282.76001,283.649994,265.779999,268.209991,268.209991,77620600.0,-19.600007000000005,Tesla AI Day 2022 starts at precisely 6:15pm California time,3K,39K,"['tesla', 'ai', 'day', '2022', 'starts', 'precisely', '6:15pm', 'california', 'time']",business
520,1613,2022-09-30,@BillGates,238.289993,240.539993,232.729996,232.899994,229.779373,35694800.0,-4.538361000000009,Congratulations @Trevornoah on the incredible run. I always enjoy the fun conversations and especially loved playing tennis with you in Cape Town. I know you’ve only just begun and can’t wait to see what you do next.,2.3K,12K,"['congratulations', 'trevornoah', 'incredible', 'run', 'i', 'enjoy', 'fun', 'conversations', 'especially', 'loved', 'playing', 'tennis', 'cape', 'town', 'i', 'begun', 'wait']",business
521,1614,2022-09-30,@BillGates,238.289993,240.539993,232.729996,232.899994,229.779373,35694800.0,-4.538361000000009,A moving story about the universal power of books.,243,1.4K,"['a', 'moving', 'story', 'universal', 'power', 'books']",business
522,1615,2022-09-30,@BillGates,238.289993,240.539993,232.729996,232.899994,229.779373,35694800.0,-4.538361000000009,"The world can end this pandemic while also preventing the next. As @edyong209 shares, ""such changes seem unrealistic given the relentless disappointments of the past three years, but substantial social progress always seems unfeasible until it is actually achieved.""",242,1.2K,"['the', 'world', 'pandemic', 'preventing', 'as', 'edyong209', 'shares', '``', 'changes', 'unrealistic', 'relentless', 'disappointments', 'past', 'years', 'substantial', 'social', 'progress', 'unfeasible', 'achieved', ""''""]",social
523,1617,2022-09-30,@JohnLegere,134.949997,136.199997,133.970001,134.169998,133.056732,6201000.0,-0.4661099999999862,Big news for everyone’s favorite mystery gang: Velma has officially come out in their latest animated movie!,4,44,"['big', 'news', 'favorite', 'mystery', 'gang', 'velma', 'officially', 'latest', 'animated', 'movie']",social
524,1620,2022-09-30,@elonmusk,266.149994,275.570007,262.470001,265.25,265.25,67726600.0,-2.9599910000000023,Webcast link,1.5K,15K,"['webcast', 'link']",politics
525,1621,2022-09-30,@elonmusk,266.149994,275.570007,262.470001,265.25,265.25,67726600.0,-2.9599910000000023,Maybe one day we can finally achieve,10K,145K,"['maybe', 'day', 'finally', 'achieve']",social
526,1624,2022-09-30,@richardbranson,4.77,4.967,4.71,4.71,4.71,5092800.0,-0.1600000000000001,"Research from Virgin Media O2 Business has shown that the UK is facing a digital skills shortage. The team has shared some helpful advice for businesses, which you can find here: https://virg.in/o9Lw #VirginFamily @vmo2business",18,58,"['research', 'virgin', 'media', 'o2', 'business', 'shown', 'uk', 'facing', 'digital', 'skills', 'shortage', 'the', 'team', 'shared', 'helpful', 'advice', 'businesses', 'find', 'https', '//virg.in/o9lw', 'virginfamily', 'vmo2business']",business
527,1625,2022-10-01,@BillGates,238.289993,240.539993,232.729996,232.899994,229.779373,35694800.0,-4.538361000000009,"Over the years, I’ve come to know Bono as an incredible storyteller and friend. I’m excited for the world to see him the same way.",239,1.4K,"['over', 'years', 'i', 'bono', 'incredible', 'storyteller', 'friend', 'i', 'excited', 'world']",business
528,1626,2022-10-02,@reedhastings,237.0,242.440002,233.259995,235.440002,235.440002,11848600.0,-4.270004999999998,very cool,9,77,['cool'],business
529,1627,2022-10-03,@BillGates,235.410004,241.610001,234.660004,240.740005,237.514328,28880400.0,7.734955000000014,I was truly lucky to know Ric Weiland. He was an incredible programmer and an exceptional individual.,177,1.3K,"['i', 'lucky', 'ric', 'weiland', 'he', 'incredible', 'programmer', 'exceptional', 'individual']",social
530,1636,2022-10-04,@BillGates,245.089996,250.360001,244.979996,248.880005,245.545258,34888400.0,8.030929999999984,"After my visit to the @stanforddoerr school of sustainability, I’m even more optimistic that we can develop breakthroughs that will transform our global economy, our lives, and our planet for the better: https://gatesnot.es/3e3Irz4",356,1.7K,"['after', 'visit', 'stanforddoerr', 'school', 'sustainability', 'i', 'optimistic', 'develop', 'breakthroughs', 'transform', 'global', 'economy', 'lives', 'planet', 'https', '//gatesnot.es/3e3irz4']",social
531,1645,2022-10-05,@BillGates,245.990005,250.580002,244.100006,249.199997,245.860962,20347100.0,0.3157040000000108,"This #WorldTeachersDay, I’m thinking about Mrs. Caffiere. She was the school librarian at Seattle’s View Ridge Elementary. When I was 9 years old, she took me under her wing and taught me that my love of reading was a strength. To this day, I think about how she changed my life.",301,2.3K,"['this', 'worldteachersday', 'i', 'mrs.', 'caffiere', 'she', 'school', 'librarian', 'seattle', 'view', 'ridge', 'elementary', 'when', 'i', '9', 'years', 'wing', 'taught', 'love', 'reading', 'strength', 'to', 'day', 'i', 'changed', 'life']",business
532,1646,2022-10-05,@BillGates,245.990005,250.580002,244.100006,249.199997,245.860962,20347100.0,0.3157040000000108,"The @Breakthrough Fellows program supports brilliant scientists working on early-stage climate technologies. Last week, I got to meet the second cohort of fellows and learn about the work they're doing to help the world achieve net-zero emissions.",256,1.5K,"['the', 'breakthrough', 'fellows', 'program', 'supports', 'brilliant', 'scientists', 'working', 'early-stage', 'climate', 'technologies', 'last', 'week', 'i', 'meet', 'cohort', 'fellows', 'learn', 'work', ""'re"", 'world', 'achieve', 'net-zero', 'emissions']",business
533,1655,2022-10-06,@BillGates,247.929993,250.339996,246.080002,246.789993,243.483246,20239900.0,-2.3777159999999924,I was blown away by the creativity and ingenuity at @stanforddoerr to meet the energy and sustainability challenges of today and the future. https://gatesnot.es/3CDij7C,273,1.1K,"['i', 'blown', 'away', 'creativity', 'ingenuity', 'stanforddoerr', 'meet', 'energy', 'sustainability', 'challenges', 'today', 'future', 'https', '//gatesnot.es/3cdij7c']",business
534,1657,2022-10-06,@JohnLegere,140.399994,141.880005,138.850006,139.419998,138.263184,4533500.0,-1.794967000000014,"Punishing workers for not working when the building is on FIRE?! What’s the world coming to? 
https://cnn.com/2022/10/05/tech/amazon-suspensions-staten-island-fire/index.html…",17,65,"['punishing', 'workers', 'working', 'building', 'fire', 'what', 'world', 'coming', 'https', '//cnn.com/2022/10/05/tech/amazon-suspensions-staten-island-fire/index.html…']",product
535,1658,2022-10-06,@JohnLegere,140.399994,141.880005,138.850006,139.419998,138.263184,4533500.0,-1.794967000000014,"Among all of the devastation that Florida is experiencing, a community like Babcock Ranch is certainly causing conversation. What do you think? 
https://npr.org/2022/10/05/1126900340/florida-community-designed-weather-hurricane-ian-babcock-ranch-solar…",5,34,"['among', 'devastation', 'florida', 'experiencing', 'community', 'babcock', 'ranch', 'causing', 'conversation', 'what', 'https', '//npr.org/2022/10/05/1126900340/florida-community-designed-weather-hurricane-ian-babcock-ranch-solar…']",business
536,1659,2022-10-06,@JohnLegere,140.399994,141.880005,138.850006,139.419998,138.263184,4533500.0,-1.794967000000014,"President Biden made a huge, unexpected announcement yesterday. Those who are in jail for minor federal marijuana charges will now be pardoned. What do you think of this move? 
https://cnn.com/2022/10/06/politics/marijuana-decriminalization-white-house-joe-biden/index.html…",20,250,"['president', 'biden', 'made', 'huge', 'unexpected', 'announcement', 'yesterday', 'those', 'jail', 'minor', 'federal', 'marijuana', 'charges', 'pardoned', 'what', 'move', 'https', '//cnn.com/2022/10/06/politics/marijuana-decriminalization-white-house-joe-biden/index.html…']",business
537,1661,2022-10-06,@bchesky,112.0,114.410004,110.199997,111.580002,111.580002,3446500.0,-0.1800000000000068,"""You’ve got to start with the customer experience and work back to the technology — not the other way around. I’ve probably made this mistake more than anybody, and I’ve got the scar tissue to prove it.""

-Steve Jobs",1.3K,8.3K,"['``', 'you', 'start', 'customer', 'experience', 'work', 'back', 'technology', '—', 'i', 'probably', 'made', 'mistake', 'i', 'scar', 'tissue', 'prove', ""''"", '-steve', 'jobs']",business
538,1663,2022-10-06,@levie,27.969999,28.5,27.799999,28.139999,28.139999,1077100.0,0.1199989999999999,"Mobile and cloud drove the last wave of enterprise software disruption. Now there are huge opportunities to disrupt markets with multiplayer experiences, apps with built-in ecosystems, down market solutions, and lower cost tools due to cloud economics. Tons of opportunity ahead.",52,430,"['mobile', 'cloud', 'drove', 'wave', 'enterprise', 'software', 'disruption', 'now', 'huge', 'opportunities', 'disrupt', 'markets', 'multiplayer', 'experiences', 'apps', 'built-in', 'ecosystems', 'market', 'solutions', 'lower', 'cost', 'tools', 'due', 'cloud', 'economics', 'tons', 'opportunity', 'ahead']",business
539,1664,2022-10-06,@levie,27.969999,28.5,27.799999,28.139999,28.139999,1077100.0,0.1199989999999999,Full BoxWorks keynote here:,2,28,"['full', 'boxworks', 'keynote']",business
540,1669,2022-10-07,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,"Good news from the job report this morning. The unemployment rate continues to fall and salaries are on the rise, hopefully promising a strong economy. 
https://cnbc.com/2022/10/07/jobs-report-september-2022.html…",6,44,"['good', 'news', 'job', 'report', 'morning', 'the', 'unemployment', 'rate', 'continues', 'fall', 'salaries', 'rise', 'promising', 'strong', 'economy', 'https', '//cnbc.com/2022/10/07/jobs-report-september-2022.html…']",business
541,1670,2022-10-07,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,"Friday is here, so how about this photo for  #FBF (yes that’s me doing the dishes )…Also you know the deal - let me know how you’re feeling today  with an emoji! #FridayFeeling",1,47,"['friday', 'photo', 'fbf', 'dishes', '…also', 'deal', 'feeling', 'today', 'emoji', 'fridayfeeling']",business
542,1671,2022-10-07,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,"We’re nearing the end of one of the most exciting weeks of the year, FAT BEAR WEEK! Be sure to vote for your favorite bulky bear at http://explore.org!",5,30,"['we', 'nearing', 'exciting', 'weeks', 'year', 'fat', 'bear', 'week', 'be', 'vote', 'favorite', 'bulky', 'bear', 'http', '//explore.org']",business
543,1672,2022-10-07,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,"There has been a lot of talk about new tech lately, especially about the advancement of robotics. What do you think about having more human-like robots running around?",6,34,"['there', 'lot', 'talk', 'tech', 'especially', 'advancement', 'robotics', 'what', 'human-like', 'robots', 'running']",business
544,1679,2022-10-08,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,First day needing to wear a coat when going outside so I decided to add sunny blue skies to picture #coldday #coatweather #cutandpasteweather,0,51,"['first', 'day', 'needing', 'wear', 'coat', 'i', 'decided', 'add', 'sunny', 'blue', 'skies', 'picture', 'coldday', 'coatweather', 'cutandpasteweather']",social
545,1680,2022-10-08,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,These are some interesting everyday hacks! Would these help you?,3,16,"['these', 'interesting', 'everyday', 'hacks', 'would']",social
546,1681,2022-10-08,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,It is chilly here in New York this weekend and it turns out…it’s also National Chili Month #nationalchilimonth What’s your favorite stew or soup to keep you warm in the cooler months?,10,138,"['it', 'chilly', 'new', 'york', 'weekend', 'turns', 'out…it', 'national', 'chili', 'month', 'nationalchilimonth', 'what', 'favorite', 'stew', 'soup', 'warm', 'cooler', 'months']",social
547,1682,2022-10-08,@JohnLegere,138.919998,139.289993,137.039993,137.589996,136.448364,4945800.0,-1.8148199999999968,Bond…James Bond turned 60 this week! What is your favorite Bond movie?,8,36,"['bond…james', 'bond', 'turned', '60', 'week', 'what', 'favorite', 'bond', 'movie']",product
