dates,ID,content,rt,like
2023년 4월 20일,Elon Musk@elonmusk,Starship on track to launch in ~37 mins,1.3만,15만
2023년 4월 20일,Elon Musk@elonmusk,All systems currently green for launch,1.6만,15만
2023년 4월 18일,Elon Musk@elonmusk,Fun times ,1.4만,20만
2023년 4월 18일,Elon Musk@elonmusk,"Canadian Broadcasting Corp said they’re “less than 70% government-funded”, so we corrected the label",8.3만,60만
2023년 4월 18일,Elon Musk@elonmusk,"Mini Starship with flame!
https://shop.spacex.com/collections/featured-products/products/starship-torch…",8.4천,8.3만
2023년 4월 17일,Elon Musk@elonmusk,"Cryogenic propellant load of Starship is underway, liftoff in T minus 1 hour",1.4만,17만
2023년 4월 17일,Elon Musk@elonmusk,Starship launch attempt in ~7 hours,1.7만,22만
2023년 4월 17일,Elon Musk@elonmusk,Launch attempt tomorrow,5.4만,76만
2023년 4월 16일,Elon Musk@elonmusk,Yay! Nice work Dragon Team!,4.7천,6.4만
2023년 4월 16일,Elon Musk@elonmusk,Also the plot of Deus Ex,4.9만,43만
2023년 4월 16일,Elon Musk@elonmusk,,9.1천,11만
2023년 4월 16일,Elon Musk@elonmusk,I will do a Starship Spaces at 6pm CT tomorrow for subscribers only,6.4천,8만
2023년 4월 16일,Elon Musk@elonmusk,"Creators in Japan, Canada, Australia and New Zealand can now enable subscriptions on this platform. 

Our goal is to maximize the prosperity of creators!",1.1만,11만
2023년 4월 16일,Elon Musk@elonmusk,And people who steal memes!,3.6만,52만
2023년 4월 10일,Elon Musk@elonmusk,"Our landlord at SF HQ says we’re legally required to keep sign as Twitter & cannot remove “w”, so we painted it background color. Problem solved!",2.6만,34만
2023년 4월 10일,Elon Musk@elonmusk,"Candle in rocket engine lasts ~0.1 sec

Analogies are not physics",3.8천,5.6만
2023년 4월 10일,Elon Musk@elonmusk,"A maximally curious AI is probably best.

The cat lobby will oppose this, naturally, but it will receive strong support from monkeys name George.",5.7천,5.4만
2023년 4월 10일,Elon Musk@elonmusk,I’m almost there,1.6만,25만
2023년 4월 10일,Elon Musk@elonmusk,Happy Easter!,2.1만,29만
2023년 4월 10일,Elon Musk@elonmusk,Tesla opening Megapack factory in Shanghai to supplement output of Megapack factory in California,6.2천,5.6만
2023년 4월 9일,Elon Musk@elonmusk,"Starship is ready for launch 

Awaiting regulatory approval",1.4만,15만
2023년 4월 9일,Elon Musk@elonmusk,,1.1만,13만
2023년 4월 9일,Elon Musk@elonmusk,I’m proudly half Canadian!,1.3만,29만
2023년 4월 9일,Elon Musk@elonmusk,"Friendship takes work, enmity is effortless",2만,13만
2023년 3월 31일,Elon Musk@elonmusk,Algorithm goes open source at noon Pacific Time,1.9만,20만
2023년 3월 31일,Elon Musk@elonmusk,"If you don’t like reality, just ignore it",10만,56만
2023년 3월 31일,Elon Musk@elonmusk,Important to establish whether someone actually belongs to an organization or not so as to avoid impersonation,8.2천,8.8만
2023년 3월 30일,Elon Musk@elonmusk,"Old joke about agnostic technologists building artificial super intelligence to find out if there’s a God.

They finally finish & ask the question.

AI replies: “There is now, mfs!!”",2.4만,21만
2023년 3월 29일,Elon Musk@elonmusk,"Forgot to mention that accounts you follow directly will also be in For You, since you have explicitly asked for them",1.1만,10만
2023년 3월 28일,Elon Musk@elonmusk,"Of course, you need to have good customer service for money. 

Working on it …",6.3천,8만
2023년 3월 28일,Elon Musk@elonmusk,I’m old enough to remember,3만,35만
2023년 3월 28일,Elon Musk@elonmusk,"Starting April 15th, only verified accounts will be eligible to be in For You recommendations.

The is the only realistic way to address advanced AI bot swarms taking over. It is otherwise a hopeless losing battle.

Voting in polls will require verification for same reason.",9.1만,20만
2023년 3월 28일,Elon Musk@elonmusk,The good old days,2만,27만
2023년 3월 27일,Elon Musk@elonmusk,"To get Blue Check Verified for $7/month, sign up via web at https://T.co/blue",5.8천,3.9만
2023년 3월 27일,Elon Musk@elonmusk,"Given that modern AI can solve any “prove you’re not a robot” tests, it’s now trivial to spin up 100k human-like bots for less than a penny per account.

Paid verification increases bot cost by ~10,000% & makes it much easier to identify bots by phone & CC clustering.

Obvious…",1.1만,10만
2023년 3월 27일,Elon Musk@elonmusk,It’s more about treating everyone equally. There shouldn’t be a different standard for celebrities imo.,1만,9.3만
2023년 3월 27일,Elon Musk@elonmusk,Prescient,1만,5.8만
2023년 3월 27일,Elon Musk@elonmusk,Blooper reel must be amazing,3.3만,44만
2023년 3월 26일,Elon Musk@elonmusk,Big congratulations to the Tesla Germany team!!,9.3천,11만
2023년 3월 18일,Elon Musk@elonmusk,Of Course I Still Love You,4.5천,5.2만
2023년 3월 18일,Elon Musk@elonmusk,"In the months ahead, we will use AI to detect & highlight manipulation of public opinion on this platform.

Let’s see what the psy ops cat drags in …",2.5만,16만
2023년 3월 18일,Elon Musk@elonmusk,Congrats to @SpaceX team for launching 2 rockets within 4 hours!,5.5천,7.3만
2023년 3월 18일,Elon Musk@elonmusk,Peace was never an option,2.5만,30만
2023년 3월 18일,Elon Musk@elonmusk,Archangel-12,9.9천,25만
2023년 3월 18일,Elon Musk@elonmusk,"To meme the impossible meme  
To fight the unbeatable foe  
To bear with unbearable sorrow 
To run where the brave dare not go

To right, the un-rightable rong  
To  pure and chaste from afar
To try when your arms are too weary 
To reach the unreachable  

This is…",1.4만,9.5만
2023년 3월 18일,Elon Musk@elonmusk,Twitter will open source all code used to recommend tweets on March 31st,1.9만,14만
2023년 3월 17일,Elon Musk@elonmusk,Describes a significant portion of this platform,1.2만,11만
2023년 3월 17일,Elon Musk@elonmusk,"It’s exciting to see more & more public figures engaging in active dialogue on this platform! 

Sure, people will say foolish things from time to time (myself especially), but that’s way better than silence or sanitized “press releases” that’re basically just boring propaganda.",1.8만,15만
2023년 3월 17일,Elon Musk@elonmusk,"Best way to fight misinformation is to respond with accurate information, not censorship",6.1만,36만
2023년 3월 17일,Elon Musk@elonmusk,"If other party is always wrong
And your party is always right
You are at least partly wrong",1.2만,11만
